                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     98,                0.14214,                0.13643,                0.78875,                0.99889,                 0.9987,                  0.995,                0.99456,                    inf,                0.07223,                0.77946,             0.00097158,             0.00097158,             0.00097158
                     99,                0.14325,                0.13446,                0.78659,                0.99873,                0.99912,                  0.995,                0.99459,                0.04691,                0.07094,                0.77871,             0.00096686,             0.00096686,             0.00096686
                    100,                0.13904,                0.13076,                0.78693,                0.99986,                0.99851,                  0.995,                 0.9944,                    inf,                0.07028,                0.77882,             0.00096215,             0.00096215,             0.00096215
                    101,                0.14672,                0.13767,                0.78691,                0.99972,                0.99877,                  0.995,                0.99458,                0.04837,                 0.0718,                0.77872,             0.00095743,             0.00095743,             0.00095743
                    102,                0.14755,                0.13726,                0.78878,                 0.9995,                0.99898,                  0.995,                0.99436,                    inf,                0.07154,                0.77944,             0.00095271,             0.00095271,             0.00095271
                    103,                0.14739,                0.13824,                0.78645,                 0.9993,                0.99892,                  0.995,                0.99421,                    inf,                0.08101,                0.77997,               0.000948,               0.000948,               0.000948
                    104,                0.14146,                0.13388,                0.78523,                0.99907,                0.99881,                  0.995,                0.99466,                    inf,                0.06619,                0.77889,             0.00094328,             0.00094328,             0.00094328
                    105,                0.14441,                0.13872,                0.78691,                0.99906,                0.99866,                  0.995,                0.99442,                    inf,                0.07189,                0.77911,             0.00093857,             0.00093857,             0.00093857
                    106,                0.14224,                0.13393,                0.78951,                0.99906,                0.99857,                  0.995,                0.99441,                    inf,                0.07129,                0.77841,             0.00093385,             0.00093385,             0.00093385
                    107,                0.14487,                0.13371,                0.78687,                0.99978,                 0.9989,                  0.995,                0.99425,                    inf,                0.06955,                0.77873,             0.00092914,             0.00092914,             0.00092914
                    108,                0.14639,                0.13523,                0.78667,                0.99977,                0.99901,                  0.995,                0.99377,                    inf,                 0.0768,                0.77981,             0.00092442,             0.00092442,             0.00092442
                    109,                0.14202,                0.13356,                0.78672,                0.99956,                0.99834,                  0.995,                0.99425,                    inf,                 0.0696,                0.77862,              0.0009197,              0.0009197,              0.0009197
                    110,                0.14062,                0.13142,                0.78782,                0.99935,                0.99862,                  0.995,                0.99448,                    inf,                0.06518,                0.77832,             0.00091499,             0.00091499,             0.00091499
                    111,                0.14445,                0.13248,                 0.7875,                0.99991,                0.99898,                  0.995,                0.99455,                    inf,                0.07018,                0.77876,             0.00091027,             0.00091027,             0.00091027
                    112,                0.13445,                0.12773,                0.78637,                0.99951,                0.99844,                  0.995,                0.99465,                    inf,                0.06724,                0.77736,             0.00090556,             0.00090556,             0.00090556
